Ramo,origin,development,Pagados,Pendientes,Incurridos,Cantidad
Daño total,1999-01-01,10.0,1325263.297886189,-2853391.999051588,-1528128.7011654077,12.046195643581175
Daño total,1999-01-01,11.0,1421009.5398172503,833305.2126511903,2254314.752468451,32.311087664794655
Daño total,1999-01-01,12.0,469474.5071140012,34243.68689346854,503718.1940074385,28.275408019972453
Daño total,1999-01-01,13.0,20940.847197012485,-255244.97100238941,-234304.1238053501,
Daño total,1999-01-01,14.0,3495.775275247231,-257141.79961553263,-253646.02434030088,
Daño total,1999-01-01,15.0,1323995.5720081802,881280.4486847335,2205276.0206929203,291.6973322288683
Daño total,1999-01-01,16.0,617525.4971736774,78787.26399659835,696312.7611702782,5.068015268037039
Daño total,1999-01-01,17.0,,372510.13214944827,372510.13214944827,
Daño total,1999-01-01,18.0,59246.64787159951,798639.6090340294,857886.2569056242,
Daño total,1999-01-01,19.0,4439.577094654878,197810.54245243862,202250.11954709733,
Daño total,1999-01-01,20.0,51706.64542658856,316708.77295204194,368415.41837862635,
Daño total,1999-01-01,21.0,117270.57922388268,4080396.1269769818,4197666.706200868,
Daño total,2000-01-01,1.0,684241117.3726761,331544478.92266047,1015785596.2953362,168106.13824604882
Daño total,2000-01-01,2.0,275811859.01412094,-246785314.50646818,29026544.507653102,16278.50782905637
Daño total,2000-01-01,3.0,13581238.023446603,-4532431.721723177,9048806.301723422,467.6269886541615
Daño total,2000-01-01,4.0,7943507.287852598,-1621412.2687228802,6322095.019129714,269.587085367573
Daño total,2000-01-01,5.0,13624353.1880213,-1594314.9575489068,12030038.230472416,107.78239002141058
Daño total,2000-01-01,6.0,6501985.472119356,5059426.950857779,11561412.422977138,79.32647877318183
Daño total,2000-01-01,7.0,2600476.5919125592,998203.7830681681,3598680.3749806928,
Daño total,2000-01-01,8.0,4126945.0796762165,-1571594.9140321927,2555350.165644057,64.97583880053264
Daño total,2000-01-01,9.0,1435439.610171711,-11488383.18302798,-10052943.572856281,48.1847825743247
Daño total,2000-01-01,10.0,1991028.8239644999,-1021082.2833550266,969946.5406094708,32.311087664794655
Daño total,2000-01-01,11.0,1469374.1793726142,-1807516.2023317867,-338142.02295917785,9.425136006657484
Daño total,2000-01-01,12.0,450169.41283684294,-83553.31020896889,366616.10262788966,8.376338878804994
Daño total,2000-01-01,13.0,29187.947540651465,-62377.536567000214,-33189.58902637201,
Daño total,2000-01-01,14.0,51202.191295492834,-450069.6819546077,-398867.49065909465,235.84039627014883
Daño total,2000-01-01,15.0,510178.34537680075,18517.007384827284,528695.3527616239,
Daño total,2000-01-01,16.0,144177.20412182604,321398.5615691764,465575.76569099736,3.9755617091723403
Daño total,2000-01-01,17.0,,-139889.71285979636,-139889.71285979083,
Daño total,2000-01-01,18.0,,19618.72190744533,19618.721907440016,
Daño total,2000-01-01,19.0,22002.0691229001,64151.90008443643,86153.96920733653,
Daño total,2000-01-01,20.0,76064.85065826541,6087.765354782236,82152.61601304765,1.110906086639094
Daño total,2001-01-01,1.0,670101340.6594709,272376445.9294645,942477786.5889356,154766.1089166443
Daño total,2001-01-01,2.0,145194943.41382197,-85699273.50406094,59495669.909760974,6507.808925437081
Daño total,2001-01-01,3.0,27583355.29290822,-15644845.844854962,11938509.448053198,577.6866115019423
Daño total,2001-01-01,4.0,11514805.891815707,4070119.3896594103,15584925.281475162,107.78239002141058
Daño total,2001-01-01,5.0,2845566.6053893617,-1903719.832550312,941846.7728390349,142.7876617917273
Daño total,2001-01-01,6.0,5710360.638771589,-3837068.6923573944,1873291.9464141873,44.856855094969774
Daño total,2001-01-01,7.0,5441348.9899211675,332283.3207856616,5773632.31070685,181.9323486414914
Daño total,2001-01-01,8.0,1713269.9344844252,-8956932.508420665,-7243662.573936266,12.046195643581175
Daño total,2001-01-01,9.0,-194773.06740503578,-1193337.9691736975,-1388111.0365787195,86.16290043945241
Daño total,2001-01-01,10.0,3474267.7156500635,-2328150.253438579,1146117.4622114736,18.850272013314967
Daño total,2001-01-01,11.0,21715.909833478298,38917.97817192662,60633.88800540198,
Daño total,2001-01-01,12.0,614019.0890386556,-301521.7175395283,312497.37149912777,
Daño total,2001-01-01,13.0,516355.97674247867,-258660.18888672398,257695.78785575827,335.14161575231674
Daño total,2001-01-01,14.0,175991.13799557157,,175991.13799557157,
Daño total,2001-01-01,15.0,25563.259346154988,-14828.56688589316,10734.692460262988,
Daño total,2001-01-01,16.0,10617.735630633779,52255.42361666326,62873.15924730184,
Daño total,2001-01-01,17.0,1774.8166569151426,-10045.360860044933,-8270.54420313215,
Daño total,2001-01-01,18.0,19949.08605817939,101037.87567569448,120986.96173387565,1.6980835936482286
Daño total,2001-01-01,19.0,55085.38921208612,-6456.74170239856,48628.64750968691,
Daño total,2002-01-01,1.0,364562387.12127274,190515506.75540218,555077893.8766748,65156.02708581317
Daño total,2002-01-01,2.0,189165956.51600352,-128866697.18556456,60299259.33043905,7259.595084541073
Daño total,2002-01-01,3.0,32496243.10921826,-13906208.269585548,18590034.839632675,467.0570234261125
Daño total,2002-01-01,4.0,12202481.42853473,7321454.175584317,19523935.604119025,301.4406193380909
Daño total,2002-01-01,5.0,8469193.442428859,2281344.5896592964,10750538.03208817,44.856855094969774
Daño total,2002-01-01,6.0,751197.3680239226,-2643044.4166261354,-1891847.048602225,181.9323486414914
Daño total,2002-01-01,7.0,2744249.129890327,-25050892.980473198,-22306643.850582853,108.41576079223057
Daño total,2002-01-01,8.0,3173085.8076945213,-1147181.2573336626,2025904.5503608459,43.08145021972621
Daño total,2002-01-01,9.0,2691966.441131243,-464852.6089190691,2227113.8322121766,9.425136006657484
Daño total,2002-01-01,10.0,3649533.4072605576,-626118.0965752451,3023415.310685329,8.376338878804994
Daño total,2002-01-01,11.0,78805.0163490822,144828.77084871125,223633.78719777364,
Daño total,2002-01-01,12.0,345456.71611582086,-43221.66260202191,302235.05351380544,459.26814010502665
Daño total,2002-01-01,13.0,1984046.8891922121,-445650.85457956896,1538396.034612662,5.068015268037039
Daño total,2002-01-01,14.0,72277.26234182209,67862.83837557185,140140.10071739394,
Daño total,2002-01-01,15.0,,358074.54487041995,358074.5448704172,6.338946645154495
Daño total,2002-01-01,16.0,17407.908861499014,619.4110132633552,18027.319874764285,2.5354523670216325
Daño total,2002-01-01,17.0,79330.72971134048,72622.31462794445,151953.04433927653,
Daño total,2002-01-01,18.0,,64813.24943189775,64813.24943190344,
Daño total,2003-01-01,1.0,460171344.5463124,255432479.76612464,715603824.3124368,69803.79888981802
Daño total,2003-01-01,2.0,277988396.9448458,-185989206.35430866,91999190.5905373,6808.254303019101
Daño total,2003-01-01,3.0,25316929.725148976,-10057343.991421886,15259585.73372718,666.3424216947274
Daño total,2003-01-01,4.0,7604649.18191866,-3578788.0044974633,4025861.177421131,74.76142515828295
Daño total,2003-01-01,5.0,8160267.64278989,-6303700.915236222,1856566.727553729,324.8791940026632
Daño total,2003-01-01,6.0,15062148.523141759,-6530392.392597208,8531756.130544558,204.78532594087997
Daño total,2003-01-01,7.0,1100748.5011013148,3300159.0686698896,4400907.569771131,10.770362554931552
Daño total,2003-01-01,8.0,3997813.7567774863,-5020459.769520461,-1022646.0127429396,18.850272013314967
Daño total,2003-01-01,9.0,1874902.149183635,-1263344.7262447842,611557.4229388243,8.376338878804994
Daño total,2003-01-01,10.0,185811.11192653942,202423.96251861486,388235.07444520085,
Daño total,2003-01-01,11.0,2573327.9845427372,882501.6674945777,3455829.652037272,93.09489326453243
Daño total,2003-01-01,12.0,-48540.33527390583,-992093.1804861943,-1040633.5157600895,10.136030536074077
Daño total,2003-01-01,13.0,39756.01464790024,29661.308111581136,69417.32275949666,3.9755617091723403
Daño total,2003-01-01,14.0,44626.184381887644,135331.78835879787,179957.97274067887,
Daño total,2003-01-01,15.0,73157.94259804218,106906.23345642549,180064.17605447388,5.070904734043265
Daño total,2003-01-01,16.0,136259.64444099355,114194.05001085917,250453.69445184205,1.6980835936482286
Daño total,2003-01-01,17.0,186474.47389106505,-277665.42182500835,-91190.94793394332,
Daño total,2004-01-01,1.0,635700427.8453403,316920070.04015434,952620497.8854945,78609.28978894878
Daño total,2004-01-01,2.0,337310787.30602854,-220546866.54024988,116763920.76577868,8376.876158448002
Daño total,2004-01-01,3.0,40062084.32257804,-6749537.121852046,33312547.200726073,448.5685509496977
Daño total,2004-01-01,4.0,7694871.309942147,-14415294.767325573,-6720423.457383474,597.7777169649003
Daño total,2004-01-01,5.0,9787247.742801238,-17276738.235855587,-7489490.493054319,24.09239128716235
Daño total,2004-01-01,6.0,4540339.283260274,-2332843.835336212,2207495.4479240277,75.39253788452086
Daño total,2004-01-01,7.0,476295.1010366155,2728100.8103076452,3204395.9113442805,18.850272013314967
Daño total,2004-01-01,8.0,6710577.493800909,-1928435.8335383884,4782141.660262542,16.752677757609987
Daño total,2004-01-01,9.0,327326.4442967331,-26811.279155475167,300515.16514123813,14.800064670864767
Daño total,2004-01-01,10.0,146246.80194128622,82957.16970433602,229203.97164564967,12.41265243527099
Daño total,2004-01-01,11.0,1665.299136942415,105680.68701643689,107345.98615336278,5.068015268037039
Daño total,2004-01-01,12.0,1584073.694592493,-1001161.053813671,582912.6407788292,
Daño total,2004-01-01,13.0,131019.68820869827,-105620.00442256266,25399.6837861404,
Daño total,2004-01-01,14.0,3706.324270104666,585.435951545354,4291.760221646183,
Daño total,2004-01-01,15.0,51689.66459065208,-14834.356389095212,36855.30820154817,
Daño total,2004-01-01,16.0,0.11109061031928848,985117.1684153498,985117.2795059663,
Daño total,2005-01-01,1.0,846955546.5076877,403330659.85886306,1250286206.3665507,83927.41454202637
Daño total,2005-01-01,2.0,449034241.0631913,-298883944.8698622,150150296.19332927,8283.565907537752
Daño total,2005-01-01,3.0,43684579.59357933,-42161470.82002529,1523108.7735539603,2196.183351458003
Daño total,2005-01-01,4.0,19604831.29962965,-7232926.642992821,12371904.656636864,156.60054336655529
Daño total,2005-01-01,5.0,8197488.1579200355,-1298774.5411088218,6898713.616811287,43.08145021972621
Daño total,2005-01-01,6.0,12866562.872657305,-561322.6460016118,12305240.226655675,
Daño total,2005-01-01,7.0,2547627.8705483037,5714260.901986136,8261888.772534442,8.376338878804994
Daño total,2005-01-01,8.0,6481587.534164781,-4710225.9579631705,1771361.5762015416,
Daño total,2005-01-01,9.0,8530507.690750562,-2952367.690391546,5578140.000358997,24.82530487054198
Daño total,2005-01-01,10.0,226528.98080718677,-1445399.9309701193,-1218870.9501628587,5.068015268037039
Daño total,2005-01-01,11.0,236701.84322598326,352210.4767506268,588912.3199765527,
Daño total,2005-01-01,12.0,497215.46965777274,924772.0010740465,1421987.4707318554,9.508419967731744
Daño total,2005-01-01,13.0,127586.49856089556,-176913.03978916229,-49326.54122827734,5.070904734043265
Daño total,2005-01-01,14.0,2083165.1591117554,-307475.2905840565,1775689.8685277032,
Daño total,2005-01-01,15.0,200188.22071350095,25735.9836010986,225924.20431459544,
Daño total,2006-01-01,1.0,1117124549.84082,772850116.1307416,1889974665.9715614,95290.91250674745
Daño total,2006-01-01,2.0,671282756.8706903,-591056464.025959,80226292.84473158,12488.356217462373
Daño total,2006-01-01,3.0,73853394.83044425,-24051988.828821603,49801406.00162274,554.1249996047341
Daño total,2006-01-01,4.0,28320666.184120134,-11155187.393611984,17165478.790507924,129.24435065917862
Daño total,2006-01-01,5.0,11433942.765153408,822161.9654668155,12256104.730620237,65.97595204660239
Daño total,2006-01-01,6.0,7580041.134367383,-2842148.48939274,4737892.644974799,8.376338878804994
Daño total,2006-01-01,7.0,5729614.526318002,2326556.476200117,8056171.002518167,22.20009700629715
Daño total,2006-01-01,8.0,1170090.4738306704,-6941261.369981863,-5771170.896151337,37.23795730581297
Daño total,2006-01-01,9.0,266848.28579419595,3161934.5736878514,3428782.85948204,20.272061072148155
Daño total,2006-01-01,10.0,1195870.3903965955,1068318.7865645045,2264189.1769610946,
Daño total,2006-01-01,11.0,833740.3850711498,-832941.6144044204,798.7706667899226,
Daño total,2006-01-01,12.0,97878.98349437327,-940780.691027895,-842901.7075335394,2.5354523670216325
Daño total,2006-01-01,13.0,117016.48569436358,-341897.3129192583,-224880.82722488127,
Daño total,2006-01-01,14.0,97384.38267569196,781705.0204750026,879089.4031506774,2.221812173278188
Daño total,2007-01-01,1.0,1362893559.4183037,661394751.5254053,2024288310.9437106,107898.87791216449
Daño total,2007-01-01,2.0,852732022.018689,-506265738.6046608,346466283.41402686,9371.940210706154
Daño total,2007-01-01,3.0,99312145.92920114,-44664020.69075234,54648125.23844879,678.5328409606877
Daño total,2007-01-01,4.0,24254136.042188007,-693937.1371560916,23560198.905031934,235.6284001664371
Daño total,2007-01-01,5.0,10957383.902020114,3127516.534034481,14084900.436054634,25.12901663641498
Daño total,2007-01-01,6.0,13936216.050162585,-2403872.310042015,11532343.74012037,29.600129341729534
Daño total,2007-01-01,7.0,5577247.716838714,-1510307.9334800434,4066939.78335867,49.65060974108396
Daño total,2007-01-01,8.0,2520308.484668087,2823259.2840257026,5343567.768693879,20.272061072148155
Daño total,2007-01-01,9.0,3435059.366816534,-544586.9537226672,2890472.413093845,7.951123418344681
Daño total,2007-01-01,10.0,11378767.188369364,-2858622.4722555,8520144.716113864,
Daño total,2007-01-01,11.0,228373.41772952056,-985803.9357262342,-757430.5179967042,5.070904734043265
Daño total,2007-01-01,12.0,1927455.5972657602,6659898.440826422,8587354.038092189,1.6980835936482286
Daño total,2007-01-01,13.0,1969087.9484036518,-1192611.2630076255,776476.6853960046,1.110906086639094
Daño total,2008-01-01,1.0,1723691477.0680728,976542318.1556724,2700233795.2237453,107042.49448886231
Daño total,2008-01-01,2.0,1016023995.5055369,-700135248.6908281,315888746.81470865,10468.792403393469
Daño total,2008-01-01,3.0,81433730.70928814,-60659973.16968027,20773757.539608084,725.7354725126262
Daño total,2008-01-01,4.0,22641344.17042296,-13803150.718518337,8838193.451904543,167.52677757609987
Daño total,2008-01-01,5.0,16014018.66339936,3518264.1215262944,19532282.78492572,81.40035568975622
Daño total,2008-01-01,6.0,10426013.681395289,-1008669.8869831052,9417343.794412097,43.44428352344847
Daño total,2008-01-01,7.0,10937353.840601956,2933497.333091773,13870851.17369381,50.680152680370384
Daño total,2008-01-01,8.0,4678632.681184042,1115134.16638375,5793766.847567763,27.828931964206383
Daño total,2008-01-01,9.0,7814403.289311885,8822454.818368008,16636858.107679794,15.847366612886237
Daño total,2008-01-01,10.0,14691636.043688979,-10657950.821868988,4033685.2218200224,22.819071303194693
Daño total,2008-01-01,11.0,908948.5049052499,1206084.9965485632,2115033.5014538052,3.396167187296457
Daño total,2008-01-01,12.0,1607565.402920618,2468941.0419208407,4076506.444841496,4.443624346556376
Daño total,2009-01-01,1.0,1889192475.9837065,1202255510.0279312,3091447986.0116367,113616.55459197293
Daño total,2009-01-01,2.0,1163944472.6564245,-879311258.6986614,284633213.95776445,10820.056135642792
Daño total,2009-01-01,3.0,96714553.0133092,-68353441.50324798,28361111.510060955,452.32229945546965
Daño total,2009-01-01,4.0,32041101.0478825,-12856884.259877704,19184216.788004883,214.60093772753913
Daño total,2009-01-01,5.0,10796865.44312832,21652861.47310569,32449726.916234244,235.84039627014883
Daño total,2009-01-01,6.0,10108641.917282507,-14777808.640857734,-4669166.723575216,60.816183216444465
Daño total,2009-01-01,7.0,16488692.002580384,-719414.1086419031,15769277.89393842,19.8778085458617
Daño total,2009-01-01,8.0,11732644.051076613,15440268.619735653,27172912.670812212,19.016839935463487
Daño total,2009-01-01,9.0,4910381.466863074,-6815246.80013275,-1904865.3332697134,10.14180946808653
Daño total,2009-01-01,10.0,1270666.189146306,5447417.374690683,6718083.563836973,1.6980835936482286
Daño total,2009-01-01,11.0,1569929.1711382084,2465485.268593705,4035414.439731973,1.110906086639094
Daño total,2010-01-01,1.0,2220175279.3194213,1513056843.9332325,3733232123.252652,118455.10933167125
Daño total,2010-01-01,2.0,1463885669.81909,-1136718066.2306554,327167603.5884358,9741.682116050208
Daño total,2010-01-01,3.0,125322992.75960152,-62728207.15330232,62594785.606299266,762.2033305495355
Daño total,2010-01-01,4.0,42830651.69972161,-22555898.94310548,20274752.75661583,1135.7576978272957
Daño total,2010-01-01,5.0,22570242.90747159,-13213811.780519396,9356431.126952175,106.42832062877781
Daño total,2010-01-01,6.0,17387038.431162488,35962345.064354606,53349383.49551709,31.804493673378722
Daño total,2010-01-01,7.0,17564826.649378743,-1080835.5362989851,16483991.113079946,19.016839935463487
Daño total,2010-01-01,8.0,7468400.779804531,-3400229.2983602057,4068171.481444212,12.677261835108162
Daño total,2010-01-01,9.0,6323224.959447163,-3121301.4525430817,3201923.5069041573,13.584668749185829
